timestamp,id,"operation_Name",success,resultCode,duration,"operation_Id","cloud_RoleName",invocationId
"2020-07-22T19:25:27.5735902Z",9eaadf0f557fc245,graphql,True,200,"6.8251",6b763d3e94002542b21276fa7e2d0662,"sls-wus-dev-graphql","5cc08abc-a2bf-4ef2-a915-dffd77aa72f7"
"2020-07-22T19:25:26.6426186Z",671108829583074c,graphql,True,200,"11.7863",f19ceee3a892f44d8ee9b923ef0c54fd,"sls-wus-dev-graphql","483e0f27-f5a7-4485-8639-e51c41c64e5a"
"2020-07-22T19:25:25.5811326Z",f72753e68c738b45,graphql,True,200,"6.9758",a1c1bf3785d36d4fbbe1fb4271fc1216,"sls-wus-dev-graphql","7ca81c26-2d0c-4c69-80ee-27ba6a80a47a"
"2020-07-22T19:25:24.6136302Z",178163619eee1147,graphql,True,200,"8.644",2ee2f09965c62045b5d2cbb2287a78bb,"sls-wus-dev-graphql","1d2083af-5c00-4d34-9a61-bc008c9b919a"
"2020-07-22T19:25:23.5734234Z",a08cbc4699396041,graphql,True,200,"7.1976",a67cadcf4cc76b4eb3604aaa25f10955,"sls-wus-dev-graphql","85c96ecf-0aef-403b-8ed7-fad2ff5d0eb9"
"2020-07-22T19:25:22.5752555Z",eceb1e2a1e850c49,graphql,True,200,"6.8704",11d022b5d07f5a4a9a0a8e4c6e7f097a,"sls-wus-dev-graphql","62da9cd2-5c2f-43f4-afb1-bac779e38d12"
"2020-07-22T19:25:21.6191516Z",e32e9f462d9c6948,graphql,True,200,"11.2317",80d8f05eb6d4b84b9328121e6ee954aa,"sls-wus-dev-graphql","2a7a0439-659c-4064-aa07-7a417da9c6dc"
"2020-07-22T19:25:21.3273698Z",4753553679e4594e,graphql,True,200,"7.458500000000001",bacb17e23957074d97fcd6b2943d29d9,"sls-wus-dev-graphql","9f8faacc-5f52-4d34-8bdd-2710b0a7273f"
"2020-07-22T19:25:19.6855481Z",a3d5fbb324b2ed47,graphql,True,200,"6.8777",08f46e83ca63304b9ef4f8b06523e34c,"sls-wus-dev-graphql","fcb62a33-ca0a-4ba8-b1ef-95f93c9602a3"
"2020-07-22T19:25:18.5928993Z",90d2141cd349624c,graphql,True,200,"10.6257",9b065a0f44797e42a71c102fbfb6c4d6,"sls-wus-dev-graphql","9ba7df18-cfba-40a5-871c-bba69308568f"
"2020-07-22T19:25:17.5723568Z",b44bdd886474b146,graphql,True,200,"7.2917000000000005",e330c8afab9de1498a625af0a19e35fb,"sls-wus-dev-graphql","a9e0ee9e-c82f-4993-a09e-f5e536e682d2"
"2020-07-22T19:25:16.5793325Z",444caa79fd18f343,graphql,True,200,"11.4062",e92f37c8efd2bd4fb80a212fa30fa04b,"sls-wus-dev-graphql","67bd2541-d61c-44d9-b9a7-2521b559aad7"
"2020-07-22T19:25:15.6194325Z",885d132ccb14b347,graphql,True,200,"10.9768",35db94c61e82a5439fcccba3c7f3eae7,"sls-wus-dev-graphql","fe401b22-96a0-44d9-8b36-f92ce14e16a2"
"2020-07-22T19:25:14.6022043Z",4ca7bfb927bdda41,graphql,True,200,"15.3754",ea441c3cb95e1b4bb58129fb749ef047,"sls-wus-dev-graphql","2290bc4b-0ab0-4d62-b40f-3332e13a26eb"
"2020-07-22T19:25:13.589707Z",a9359207a795184b,graphql,True,200,"10.1982",27f248136cf69743abfc37699468a33e,"sls-wus-dev-graphql","270c0937-d6e7-40e8-a30b-7650fecf3d9b"
"2020-07-22T19:25:12.5974492Z",5cdff9abb6ac5342,graphql,True,200,"7.3857",14ed8f19f59435478f1fd95b9e4f652d,"sls-wus-dev-graphql","a3153e15-e0c0-4460-be03-9309b63ebaf1"
"2020-07-22T19:25:11.7565253Z",b2e7a4fc25ad924b,graphql,True,200,"6.9333",6d727ad656f40944ab9ea5b93b10c596,"sls-wus-dev-graphql","b8c972ec-cf1a-4f62-a181-32cc87bf127c"
"2020-07-22T19:25:10.5745608Z",517612189c1f0440,graphql,True,200,"7.173",0b0723fbda4b86438eee3cf0b96f3b4f,"sls-wus-dev-graphql","b612464e-7212-486f-b07f-a9be0ff6cf57"
"2020-07-22T19:25:10.1141719Z",5273b0a49f80ac45,graphql,True,200,"16.122700000000002",6f0aa8106c5898469040fc18db985452,"sls-wus-dev-graphql","060ccfd3-ab78-4c29-8be9-3f2295721040"
"2020-07-22T19:25:08.5863906Z",db0693bb5746e848,graphql,True,200,"10.6788",8d807a4c7bcd7641ba5049e808cb65db,"sls-wus-dev-graphql","709f2944-5e0b-4c40-95f4-24a223a778c9"
"2020-07-22T19:25:08.1199221Z",93774aaca9b8814a,graphql,True,200,"10.618",b744ae767c18ce40bb2257385eaf4a16,"sls-wus-dev-graphql","0cbfd6a1-5df8-41d9-a3d4-7795466c91c0"
"2020-07-22T19:25:06.85048Z",2808ba4b72cf2c4a,graphql,True,200,"8.468200000000001",65d28520c2b6e74a8ca8b7c0646c569e,"sls-wus-dev-graphql","5f502690-3cb3-4829-b54a-c6917c13252e"
"2020-07-22T19:25:06.5011172Z",e8b75bf412ac3540,graphql,True,200,"7.4111",5583588a9e3ab24cae065592a4e84065,"sls-wus-dev-graphql","1a9d5433-1041-488b-a3a4-49f35570e602"
"2020-07-22T19:25:04.5757058Z",4ec3a898fcedea4d,graphql,True,200,"6.8497",19a9d2836b3f2f4599bde07416bdc9c6,"sls-wus-dev-graphql","4c30bb41-f22c-4294-bda8-fed7aacf4bdb"
"2020-07-22T19:25:04.0934621Z",a56df953366d534e,graphql,True,200,"12.703700000000001",019fd907af234b458a91266cfad641a7,"sls-wus-dev-graphql","ef21e533-5dd9-44e9-a8ff-39b9c40eecdd"
"2020-07-22T19:25:02.5803876Z",10da41253454bd48,graphql,True,200,"7.245",3dee6232917ea647973fbef4abd9cc71,"sls-wus-dev-graphql","91c04846-45af-41df-802b-3b424b2a7b70"
"2020-07-22T19:25:01.6794913Z",fcb5dd6609070f41,graphql,True,200,"7.1001",02ad03b4accef94cb48ac101559d87b9,"sls-wus-dev-graphql","d54cac7e-fc20-4ee2-b687-d7bb6c9f6e02"
"2020-07-22T19:25:00.8796427Z",5febd59015a15340,graphql,True,200,"16.4417",a6548f730884d940aa10d02095ca4a42,"sls-wus-dev-graphql","4c049bea-beee-41fd-897b-bd34f16e8657"
"2020-07-22T19:24:59.6027172Z",85e2613bace3b04f,graphql,True,200,"10.8107",7bf2b1447b71f1409dbb28c8686af8ab,"sls-wus-dev-graphql","ab5e1019-56eb-4d9e-8359-6ebb4e6c316b"
"2020-07-22T19:24:58.899435Z",9e927ff05cadb64b,graphql,True,200,"16.401500000000002",c4e5ffd307979c4ead7d79fcc601e805,"sls-wus-dev-graphql","1aca560e-b0fe-483b-991d-30cfed0f128c"
"2020-07-22T19:24:57.5807011Z",21ae7b77a8600843,graphql,True,200,"6.7163",c346b493a2057c4ba4b1232e84e3c682,"sls-wus-dev-graphql","2f9a587f-ff05-4be6-9c4f-4e1e7e577837"
"2020-07-22T19:24:56.8794161Z",f31715e41dea9144,graphql,True,200,"12.0303",8512862cf4b4e14b9414b480da70948c,"sls-wus-dev-graphql","726d7ae3-d8ad-4d3a-ae25-6c1a4134b476"
"2020-07-22T19:24:55.5937784Z",a0eb44fcf096d941,graphql,True,200,"10.8916",5f754ef6ecfd8246a572aef9649e23e7,"sls-wus-dev-graphql","50653132-c445-45e8-b498-71ab17205f11"
"2020-07-22T19:24:54.585949Z",3985b22bd2abd548,graphql,True,200,"10.8496",ee2f9e5da6af8549a94d2e65ead5547c,"sls-wus-dev-graphql","99f26815-217d-4bfc-943f-29a863e145ed"
"2020-07-22T19:24:53.6048769Z",56f7e1b1581cc648,graphql,True,200,"9.2291",672f63172b463e4e89fb51d4522306c4,"sls-wus-dev-graphql","40ae93e3-b51d-4e6a-9f75-f90005cfc665"
"2020-07-22T19:24:52.5755588Z",1a4f1c0642f28345,graphql,True,200,"6.7511",726e214581b25747a0edac81da5c8e24,"sls-wus-dev-graphql","732d3ac4-348c-44b7-b6ee-9ac611dc5a97"
"2020-07-22T19:24:51.6248048Z",b1db788614380e4d,graphql,True,200,"10.196200000000001",314601ee53af034c97389971fca9c063,"sls-wus-dev-graphql","0086d625-46a4-4758-ab26-b7fab26b37c7"
"2020-07-22T19:24:50.5855082Z",c75ecedb7b39c64b,graphql,True,200,"7.6122000000000005",a1357d3618e96346b0ba263b17080273,"sls-wus-dev-graphql","ecd616a4-66ec-4ea7-863a-7b8223071109"
"2020-07-22T19:24:49.600854Z",e74e60fc0502b444,graphql,True,200,"7.072500000000001",71100f8549395344a9a0f2ad1c51113c,"sls-wus-dev-graphql","ac9ef9a2-f682-4962-8d93-22beb7177af1"
"2020-07-22T19:24:48.5859569Z",a1c15b913446274a,graphql,True,200,"21.095200000000002",07c34a952c4cae4597fac3ca0b7230b9,"sls-wus-dev-graphql","dc7b5876-3b9b-4242-a7ca-d01a8ae770ce"
"2020-07-22T19:24:47.5759319Z",9728270e37703246,graphql,True,200,"6.976500000000001",5857a95c5ae1c5489de253fda70c3b80,"sls-wus-dev-graphql","89aedee4-e4ec-462e-90b7-95df4e80104d"
"2020-07-22T19:24:46.5769976Z",b93273cd1a7cda48,graphql,True,200,"13.7704",6ccfccc9dc5a204b8ddfa7eef8960031,"sls-wus-dev-graphql","18110583-dbc9-43c9-aab5-efc882da416d"
"2020-07-22T19:24:45.582697Z",3c2e4379504df140,graphql,True,200,"10.714500000000001",71edefc56c518d4eaeacada6c0f24c03,"sls-wus-dev-graphql","9b9efd83-cb8c-49c4-8b07-1cf6bd64ff3a"
"2020-07-22T19:24:44.6371506Z",c7c90f94b7a84846,graphql,True,200,"13.263300000000001",ad8d4d5a39a6904c9ca0404233af68c5,"sls-wus-dev-graphql","5e34c227-a8d7-4e77-aaa4-a39c0983dfe2"
"2020-07-22T19:24:43.6033053Z",08325807592ba149,graphql,True,200,"19.358700000000002",51f7a1bf3e989c4eb1db2ec3c2570e71,"sls-wus-dev-graphql","f67b26df-04e3-4285-b980-ccd8b2979fed"
"2020-07-22T19:24:42.5894275Z",38e021f8aad3b749,graphql,True,200,"9.669500000000001",4cd0628820018a47b616307a86f0e05d,"sls-wus-dev-graphql","7a6ea862-b7cb-4b66-906c-d7d1b7ca7a5b"
"2020-07-22T19:24:41.5725162Z",e5704aff45e37e4f,graphql,True,200,"7.252400000000001",83c2776df82dbf48adc8b293b94423cb,"sls-wus-dev-graphql","734403a6-f642-42a0-855a-1c86e1cd8b0d"
"2020-07-22T19:24:40.6066138Z",87dbf0293fab3148,graphql,True,200,"6.8403",ef659e9befbe8649beae1deb04bc3c2e,"sls-wus-dev-graphql","14f1af16-99fc-4b41-a4a5-bc8fb43ba4e0"
"2020-07-22T19:24:39.7460201Z",53e892f788c29d4d,graphql,True,200,"6.7567",69ad0789bb6f4541b0e46d707191476e,"sls-wus-dev-graphql","54afc3a3-b52e-44af-a436-861f82723182"
"2020-07-22T19:24:38.8095304Z",64f0c09c725e1140,graphql,True,200,"6.8476",aa839a419627804090e24744da30f861,"sls-wus-dev-graphql","74238820-28eb-4355-9238-58928efbeb18"
"2020-07-22T19:24:37.5688139Z",741eda905b25334d,graphql,True,200,"6.916600000000001",064dfba2e934a24bb2d8d72b030be64d,"sls-wus-dev-graphql","a54f9342-5b6c-4506-ae9a-216a2194eccd"
"2020-07-22T19:24:36.5930487Z",20b0c2a8878e754c,graphql,True,200,"7.9835",5258ff7010dd5b43bf2ac9e09f9ec940,"sls-wus-dev-graphql","5f7cb1c3-fadb-41ca-8c35-b5f335f3a35d"
"2020-07-22T19:24:35.6029405Z",6f0974e8f636294d,graphql,True,200,"7.0412",1c8003e070163c4395654d3e6e2911d3,"sls-wus-dev-graphql","57b047e9-c528-415d-9aee-02cdfb42f3e8"
"2020-07-22T19:24:34.5868035Z",277d41ff10c6754b,graphql,True,200,"6.8575",46be6083a36e7a42ae8a88f20934cee6,"sls-wus-dev-graphql","54712e42-872a-4a19-9054-c9292be0eeed"
"2020-07-22T19:24:33.6155651Z",6e2a7affa9d4ef44,graphql,True,200,"12.56",72ee6171bda03e49b1357c1826b0dc1a,"sls-wus-dev-graphql","de02d3ce-4806-4f4c-8134-baf158dd1664"
"2020-07-22T19:24:32.5869562Z",539b951b06067b4c,graphql,True,200,"10.8355",d49256aacca23642b9440187073b955d,"sls-wus-dev-graphql","bd4cc907-87fc-460a-bceb-95e13f39ea2f"
"2020-07-22T19:24:31.5904452Z",bef151e45648bb44,graphql,True,200,"7.016100000000001",101200834ab5bb4bbc37212d8fb89ca3,"sls-wus-dev-graphql","a3fedb2f-456d-4b38-a0ee-effdb6b1bf26"
"2020-07-22T19:24:30.7035199Z",ec50f9b59d409b43,graphql,True,200,"8.1539",317bdc26913a024ca5d2701d6b28d1cd,"sls-wus-dev-graphql","52435376-ae47-44b4-9bf3-31221c525c66"
"2020-07-22T19:24:29.5881808Z",130e08a80e4d424a,graphql,True,200,"6.752400000000001",98fcb25c9f4fea4a9bc508c850db7292,"sls-wus-dev-graphql","eeee4694-b26d-4378-adf1-e67054b6de26"
"2020-07-22T19:24:28.7393149Z",1d06f1c21080f640,graphql,True,200,"8.2851",35fbb3e5f2ee254daa47bdaea19aa40a,"sls-wus-dev-graphql","a1a5233e-0d30-4fc7-931d-db84e10ca4da"
"2020-07-22T19:24:27.6016931Z",271f50028b690b43,graphql,True,200,"15.677200000000001",437957fd901125499a3983d07c0f2969,"sls-wus-dev-graphql","ef2e744e-3036-4fd5-ba7e-2ddcc96859d7"
"2020-07-22T19:24:26.7520059Z",5e8fa0f28f5bbc4c,graphql,True,200,"7.8597",66ae925d956fbc4698399cbce759cee0,"sls-wus-dev-graphql","de834079-0772-495c-85dd-a663e6071d37"
"2020-07-22T19:24:25.6325949Z",c8526a31b7fe4c45,graphql,True,200,"11.2012",cc902bb7021b074192ade81dae61a5a2,"sls-wus-dev-graphql","3f67602b-4693-47a4-beeb-7f63133e9ff7"
"2020-07-22T19:24:24.8076053Z",94e75bb9ae612848,graphql,True,200,"16.3651",cc1a1f99379b8a41a1c4a6a8de8c817d,"sls-wus-dev-graphql","0b651b9b-68a0-40f3-b4cb-1c5e3f7981ab"
"2020-07-22T19:24:23.5812679Z",457a058ad627ef4c,graphql,True,200,"12.583",9a0d7e12e276774a837f5babbd212656,"sls-wus-dev-graphql","667fed29-f7fc-40bc-8842-9350b2e746b5"
"2020-07-22T19:24:22.8123883Z",0d24aad7686b2241,graphql,True,200,"7.633",1502da39f7f411478caf14ca1bb03d5b,"sls-wus-dev-graphql","0872b13c-f711-4c18-9297-34d8019e483f"
"2020-07-22T19:24:21.7087288Z",1471d0a201b60745,graphql,True,200,"14.0381",443c473bf4e8184da80d2874b3352056,"sls-wus-dev-graphql","ce1510d9-eaa9-4879-9a26-7dae4925647e"
"2020-07-22T19:24:20.730854Z",be6bafebdb05974c,graphql,True,200,"7.494000000000001",9b798cfd4e953745a67bb6e3faaa8634,"sls-wus-dev-graphql","93fb81b3-218b-4041-ad42-7a391f50c304"
"2020-07-22T19:24:19.6162286Z",b01f73ce5c6e0c4b,graphql,True,200,"11.1391",7ff2d8bb847334499632bcab1194d82f,"sls-wus-dev-graphql","3ca783f2-9073-4d2e-af20-97c799e48fa2"
"2020-07-22T19:24:18.8592218Z",9048142ae20ca94d,graphql,True,200,"11.7367",c1dc4fe205139a419b5c08818548a3e0,"sls-wus-dev-graphql","9b9469e2-d03e-4d7d-a8f1-1b2040da8b94"
"2020-07-22T19:24:17.575804Z",7cc9a519d3edb74d,graphql,True,200,"7.0048",f5a3d28f13321f4fa178ddbaf7b45374,"sls-wus-dev-graphql","1cac3a70-a7f1-40d5-a451-85e852f884ea"
"2020-07-22T19:24:16.7373977Z",80ecfc9170ba2b47,graphql,True,200,"7.9625",4e25af36443fff47b3f3ce7ccc66e12f,"sls-wus-dev-graphql","29f73344-7cf7-41fe-a3b0-b5d7f1437145"
"2020-07-22T19:24:15.6049869Z",7f15d9cc4fa1a747,graphql,True,200,"7.170400000000001",bc6882efbaf38c49aac25eccd6b23a0d,"sls-wus-dev-graphql","f18bbc7c-87f8-4343-a84d-dd68756f90e1"
"2020-07-22T19:24:14.5803157Z",9f7c1bfa3ed66441,graphql,True,200,"7.3471",11b47d2cad46b343bbd4288984c84a24,"sls-wus-dev-graphql","35b15526-23cf-4a4a-ae6a-a47b60a565d9"
"2020-07-22T19:24:13.5814106Z",424bd139809e1b41,graphql,True,200,"7.378500000000001",94de6c6abf431b438c8508bdc611ea4d,"sls-wus-dev-graphql","2ec2d2a3-3308-41cf-ac02-65368c0a0962"
"2020-07-22T19:24:12.5940715Z",9507535d66b04a4f,graphql,True,200,"47.820100000000004",fc51ce78a829064a8f6f9da09f4ff493,"sls-wus-dev-graphql","0338e48f-f491-4640-ad07-9fd1db072021"
"2020-07-22T19:24:11.5778225Z",469a93be6b89bf4c,graphql,True,200,"11.3161",7bfd8a6bb4933f49bf9710042d60d223,"sls-wus-dev-graphql","fa2d6ac4-89f5-4fce-a0ef-1ed6fed71789"
"2020-07-22T19:24:10.5938459Z",38d0ddf7e8ecd449,graphql,True,200,"6.611800000000001",4e8a31cf559a344897ddaef80cbf27c9,"sls-wus-dev-graphql","f43e2245-ec55-4dd0-b9b4-afac17fee281"
"2020-07-22T19:24:09.7806598Z",9b35e900ac338945,graphql,True,200,"10.664",e4535546a943704d8404a9cd6ed586e0,"sls-wus-dev-graphql","f63d51e0-ff6f-4184-9681-fd7812e1a560"
"2020-07-22T19:24:08.6575176Z",068bd9009f50924b,graphql,True,200,"6.9321",615e589c6edf2f47a8046ee28a3ebce5,"sls-wus-dev-graphql","adc1aede-7106-4d59-b13e-e7893a1aec77"
"2020-07-22T19:24:07.6066693Z",3862175b5266da49,graphql,True,200,"14.4847",e0b07a2a9c9b304d9ff9c04df6a3a4cd,"sls-wus-dev-graphql","a80e831c-e905-4c5e-a9bb-6b146d55bfc0"
"2020-07-22T19:24:06.5962413Z",4ad944861a20a94d,graphql,True,200,"11.3179",3e965e91c77ecf438b5448ddef0cab90,"sls-wus-dev-graphql","a93ffbce-6e6f-4f01-af39-b067d213620d"
"2020-07-22T19:24:05.6226544Z",10e4a2262261cd44,graphql,True,200,"6.774",69c3feffd14b3746ab9976a4bc176d8f,"sls-wus-dev-graphql","9b4eb307-3492-493e-a5c1-f977805a65b9"
"2020-07-22T19:24:04.6310798Z",35c22484d88e724a,graphql,True,200,"11.1089",bed9dc19ac282d43a8e04c67f4cc5ae5,"sls-wus-dev-graphql","0ca851a9-f144-4f0b-ba37-c8bd55886e57"
"2020-07-22T19:24:03.5812111Z",71c716d61747234a,graphql,True,200,"92.1837",68f43b79c5611d4c95b28b483d44da4e,"sls-wus-dev-graphql","44518dbe-54da-4d53-9d3a-ccbd635fd273"
"2020-07-22T19:24:02.6617173Z",ac08af5b40778947,graphql,True,200,"6.5746",b9106253782ce64eada739ddd997acbf,"sls-wus-dev-graphql","489cdc79-06bc-49c1-baeb-0fabca438e51"
"2020-07-22T19:24:01.5817293Z",825d9b2a905f9c43,graphql,True,200,"6.8849",53784087fa5f7c469b256998459c7d6c,"sls-wus-dev-graphql","72780b24-0553-4821-9d6c-153c1f0f8cd4"
"2020-07-22T19:24:00.5716014Z",58bf84a98aed5b46,graphql,True,200,"6.9009",2e1c80728ed55544910a2c01b38cfcb0,"sls-wus-dev-graphql","581997a2-ab16-465a-8089-01497e40bd64"
"2020-07-22T19:23:59.6169054Z",f88d6156057c744a,graphql,True,200,"10.5237",f7af5fc8693ad14b9dee4e4a8521f6d1,"sls-wus-dev-graphql","7156cd36-607c-4154-8bcc-c445567b474e"
"2020-07-22T19:23:58.5806393Z",2fc44b30a4f4a64b,graphql,True,200,"11.068800000000001",7108e9f3f226dd4f9910fe0d4bfd1ec7,"sls-wus-dev-graphql","355d0c15-f550-4fa0-9f19-5dcd26462895"
"2020-07-22T19:23:57.5923799Z",db5ff3be902a4440,graphql,True,200,"6.5118",4e7c8827bfaa7449b13eac1f94b148d6,"sls-wus-dev-graphql","f314c69e-cfd8-410f-9633-d751729dbf72"
"2020-07-22T19:23:56.6770021Z",a17f608312e8a544,graphql,True,200,"15.338600000000001",2e536480ff90ce48b1a40037e6eae6ca,"sls-wus-dev-graphql","8ef691b4-1d5d-4d87-b209-98aecacd8557"
"2020-07-22T19:23:55.5794431Z",5f59741ac7f2644d,graphql,True,200,"6.757000000000001",0cbf96e1e2b44e4b84b2a0ac9247a0fe,"sls-wus-dev-graphql","34b11843-a777-46d1-a97d-29d3b8acc2bb"
"2020-07-22T19:23:54.5850849Z",29ea2bca0028fc44,graphql,True,200,"6.5235",424ac9e1c5151649b37f64f0114040d4,"sls-wus-dev-graphql","8e8b09f9-dbb9-4e68-8466-9200d1eb045b"
"2020-07-22T19:23:53.5753881Z",e8e8dc426a2d6a40,graphql,True,200,"10.591700000000001",0450f7883b601842bce75f0ee8da8f92,"sls-wus-dev-graphql","0ffe97aa-d450-4400-b652-96f1139a0961"
"2020-07-22T19:23:52.5755519Z",02f590848a6b1c4a,graphql,True,200,"12.333",3632dadea8e8064488efe67b9254cf45,"sls-wus-dev-graphql","6f543eb4-520a-4dc6-a752-6e23b707a978"
"2020-07-22T19:23:51.5917909Z",5fa483c12ded5a40,graphql,True,200,"6.5258",668b5da892591f4baf502ac2f577ab0e,"sls-wus-dev-graphql","8cc4e555-2a53-4a7e-a908-f454641b286f"
"2020-07-22T19:23:50.6728708Z",739a9a1c9569d74a,graphql,True,200,"6.9247000000000005",581cedc6aa548d4fa0deaa6e94ae8697,"sls-wus-dev-graphql","da8a569e-fa63-4c8f-8d9b-034f9d198f96"
"2020-07-22T19:23:49.6847272Z",448b60be7b68f54a,graphql,True,200,"6.903700000000001",d9ddea00dde05d47915aada44dd66f2f,"sls-wus-dev-graphql","1ad6e451-f380-451d-a5ff-0673b0b30b70"
"2020-07-22T19:23:48.6830517Z",93bbc07c170a9d4f,graphql,True,200,"13.772",4eba9c2244662a48865474b7cd72d082,"sls-wus-dev-graphql","c2d6b8f3-7edc-4b5f-a30b-f005b935c33d"
"2020-07-22T19:23:47.5974393Z",6d9ec39e0bd12d4e,graphql,True,200,"6.9876000000000005",e5baff57ca0f15489a6921b25042b8a0,"sls-wus-dev-graphql","2865a59d-5992-4af8-b789-53e56ffe0a02"
"2020-07-22T19:23:46.7682123Z",06bd6e108b2eab4c,graphql,True,200,"10.778",02caf7579d354f438881065550d98bb2,"sls-wus-dev-graphql","a1139634-49bf-4558-8f09-62f26d007571"
"2020-07-22T19:23:45.8363514Z",6aa2244767ea5742,graphql,True,200,"20.9891",1715f83b0f87a146827145e0140528d5,"sls-wus-dev-graphql","cab220a1-5c05-44a7-8d53-c2094c5278ef"
"2020-07-22T19:23:44.7869184Z",62c21ada806ff041,graphql,True,200,"10.4125",79b4f7b59c4d3a478330fb4de2cb5e6d,"sls-wus-dev-graphql","f3b7d8b2-3883-43e6-b8d3-2735b5c2ebb4"
"2020-07-22T19:23:43.5928752Z",90424c89c98a314d,graphql,True,200,"11.239500000000001",cd06ac9670a0bb43a8746c5e03a66fc2,"sls-wus-dev-graphql","65c257af-895b-49bb-b3d9-a03898da004c"
"2020-07-22T19:23:42.8782184Z",f51b8ef443d47f42,graphql,True,200,"65.5068",6d1cbdae4b9c85439ccff201c0903384,"sls-wus-dev-graphql","a2be683f-2255-4a7c-97f3-81fd251065e0"
"2020-07-22T19:23:41.5773072Z",ed76150d62aa7e49,graphql,True,200,"11.309000000000001",87421d8530c6274cbea6c1fe4c7287de,"sls-wus-dev-graphql","5a611050-387c-468c-aaf3-87c0372b3370"
"2020-07-22T19:23:40.8658457Z",a3cc66b108e24945,graphql,True,200,"15.866800000000001",3c6af26ac8e9ad41be72ae2833e61562,"sls-wus-dev-graphql","96b81f2a-c764-4fe2-8968-197f6a75a6bd"
"2020-07-22T19:23:39.5976156Z",275cc108f763194f,graphql,True,200,"15.9021",b5b3eb5c46c613429f294117c8c6111c,"sls-wus-dev-graphql","433791eb-af5a-4f44-a636-63362064cafc"
